"tr";"mese";"annrif";"progind";"sesso";"eta10";"staciv4";"pnasc";"reg";"rip";"istr4";"condogg";"posiz4";"ateco3";"cond4";"ORARIO";"RAPP";"CODPROF7";"progvia";"TIPOVGG";"DEST_RE";"DEST_PR";"DEST_IE";"GGINIZ";"MMINIZ";"AAINIZ";"DURATA";"MOTVAC";"MEZZO";"ALLOG";"MOTLAV";"ORGALL";"ORGTRA";"ALPART";"IORGALL";"IORGTRA";"TIPOMARE";"TIPOCROC";"TIPOMONT";"TIPOCITTA";"TIPOCAMP";"TIPOALTRO";"W";"COEV";"TRIM";"npart";"tipo";"ESPE_CO";"ESPE_GIO";"piattall1";"piattall2";"piattall3"
3;8;2022;18352;2;8;4;1;80;2;1;3;2;2;4;NA;NA;5;1;"V0822";11;41;1;16;8;2022;4;1;5;1;NA;1;3;1;2;NA;2;2;1;2;2;2;3986.7533402;11960.260021;3;2;1;245;61;NA;NA;NA
3;11;2022;18380;1;5;2;1;60;2;3;1;1;3;1;1;2;4;1;"V1122";12;58;1;3;11;2022;3;2;2;14;NA;3;1;1;NA;2;NA;NA;NA;NA;NA;NA;2599.2324517;7797.6973551;4;4;NA;38;13;NA;NA;NA
3;10;2022;18385;2;6;2;1;80;2;4;1;1;3;1;1;2;2;1;"L1022";1;1;1;20;10;2022;1;NA;2;1;8;4;1;2;NA;1;NA;NA;NA;NA;NA;NA;1408.134152;4224.402456;4;1;NA;290;290;NA;NA;NA
3;5;2022;18400;1;4;2;1;150;4;2;1;4;3;1;NA;NA;4;1;"V0522";13;67;1;27;5;2022;4;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;5215.0608398;15645.182519;2;4;NA;28;7;NA;NA;NA
3;2;2022;18404;2;5;3;1;80;2;3;1;1;2;1;1;2;2;1;"V0222";4;22;1;4;2;2022;2;1;5;14;NA;3;3;2;NA;NA;2;2;1;2;2;2;3094.7304484;9284.1913451;1;1;5;99;50;NA;NA;NA
3;7;2022;18407;2;7;4;1;120;3;3;3;1;3;4;NA;NA;2;1;"V0722";4;21;1;22;7;2022;8;1;2;1;NA;1;1;2;1;1;2;2;1;2;2;2;6657.3328291;19971.998487;3;1;2;1082;135;NA;NA;NA
3;8;2022;18416;1;5;2;1;30;1;3;1;1;2;1;1;2;2;1;"V0822";20;95;1;1;8;2022;18;1;3;12;NA;1;1;1;2;1;1;2;2;2;2;2;4258.7090227;12776.127068;3;4;7;801;45;NA;NA;NA
3;8;2022;18420;2;6;2;1;90;3;4;1;1;3;1;1;2;2;1;"V0822";18;79;1;20;8;2022;8;1;5;13;NA;3;3;1;NA;NA;1;2;2;2;2;2;1828.9150926;5486.7452777;3;4;7;525;66;NA;NA;NA
3;9;2022;18427;1;7;2;1;40;2;4;3;1;3;4;NA;NA;2;1;"V0922";3;15;1;17;9;2022;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;860.2734997;2580.8204992;3;2;NA;88;44;NA;NA;NA
3;6;2022;18444;1;6;2;1;80;2;3;3;1;3;4;NA;NA;2;1;"V0622";127;NA;2;11;6;2022;9;1;1;12;NA;2;1;1;1;1;1;2;2;2;2;2;3830.6034416;11491.810325;2;2;7;769;85;1;2;2
3;8;2022;18450;1;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0822";200;NA;2;1;8;2022;23;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;10375.410716;31126.232147;3;5;NA;140;6;NA;NA;NA
3;7;2022;18459;2;5;1;1;30;1;4;1;1;3;1;1;2;2;1;"V0722";4;21;1;2;7;2022;9;1;5;1;NA;1;3;2;2;NA;2;2;1;2;2;2;4095.3017966;12285.90539;3;1;7;945;105;NA;NA;NA
3;12;2022;18487;1;2;1;1;80;2;3;3;NA;NA;3;NA;NA;NA;1;"V1222";4;21;1;7;12;2022;4;1;5;12;NA;2;3;1;1;NA;2;2;1;2;2;2;1380.0157719;4140.0473157;4;3;5;538;135;1;2;2
3;6;2022;18492;1;4;2;1;20;1;3;1;1;2;1;1;2;6;1;"V0622";9;49;1;23;6;2022;7;1;5;7;NA;1;3;1;2;NA;1;2;1;2;2;2;373.828937;1121.4868109;2;4;7;326;47;NA;NA;NA
3;8;2022;18494;2;3;1;1;150;4;4;1;1;2;1;1;2;3;1;"V0822";15;65;1;6;8;2022;10;1;5;1;NA;3;3;1;NA;NA;1;2;2;2;2;2;7239.0552301;21717.16569;3;3;7;521;52;NA;NA;NA
3;5;2022;18498;1;6;2;1;30;1;3;1;3;3;1;NA;NA;2;1;"L0522";13;68;1;20;5;2022;6;NA;1;14;6;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;2266.8830839;6800.6492518;2;1;NA;128;21;NA;NA;NA
3;8;2022;18514;2;3;2;2;10;1;3;3;NA;NA;3;NA;NA;NA;1;"V0822";200;NA;2;1;8;2022;15;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;5194.8894358;15584.668307;3;4;NA;193;13;NA;NA;NA
3;8;2022;18551;1;4;2;1;120;3;3;1;1;3;1;1;2;7;1;"V0822";16;75;1;1;8;2022;6;1;5;12;NA;1;3;1;1;NA;1;2;2;2;2;2;2755.872705;8267.6181149;3;3;2;400;67;NA;NA;NA
3;8;2022;18556;1;4;2;1;80;2;4;1;1;3;1;1;2;2;1;"V0822";8;99;1;6;8;2022;25;1;5;12;NA;4;3;1;NA;NA;1;2;2;2;2;2;4318.5797129;12955.739139;3;4;7;581;23;NA;NA;NA
3;6;2022;18569;2;6;3;1;100;3;2;1;1;3;1;1;2;4;1;"V0622";8;99;1;17;6;2022;3;1;5;1;NA;1;3;2;1;NA;1;2;2;2;2;2;1481.3571526;4444.0714579;2;1;7;315;105;NA;NA;NA
3;8;2022;18575;1;1;1;1;50;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0822";138;NA;2;7;8;2022;10;1;8;7;NA;3;3;1;NA;NA;1;2;2;1;2;2;3763.6755142;11291.026543;3;4;2;426;43;NA;NA;NA
3;5;2022;18576;1;3;1;1;80;2;2;1;2;3;1;1;2;6;1;"V0522";138;NA;2;27;5;2022;4;1;1;12;NA;2;2;2;1;1;1;2;2;1;2;2;6907.7442289;20723.232687;2;1;7;300;75;2;2;1
3;6;2022;18583;1;2;1;1;40;2;2;3;NA;NA;3;NA;NA;NA;1;"V0622";12;58;1;17;6;2022;3;2;2;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;2496.2934375;7488.8803124;2;2;NA;200;67;NA;NA;NA
3;8;2022;18591;1;6;2;1;30;1;4;3;1;3;4;NA;NA;2;1;"V0822";8;99;1;10;8;2022;14;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;4991.6858892;14975.057668;3;3;7;364;26;NA;NA;NA
3;6;2022;18602;2;8;2;1;160;4;2;3;NA;NA;3;NA;NA;NA;1;"V0622";11;41;1;18;6;2022;3;1;6;1;NA;2;2;1;2;2;2;2;2;1;1;2;2709.7335759;8129.2007277;2;2;2;325;108;NA;NA;NA
3;5;2022;18631;2;7;2;1;30;1;3;3;1;2;3;NA;NA;3;1;"V0522";9;49;1;6;5;2022;4;1;6;1;NA;1;2;1;1;1;1;2;2;2;2;2;2062.9186721;6188.7560163;2;2;5;315;79;NA;NA;NA
3;7;2022;18657;2;7;2;1;10;1;2;3;4;3;4;NA;NA;1;1;"V0722";19;82;1;22;7;2022;8;1;1;13;NA;3;1;1;NA;1;1;2;2;1;2;2;2420.2258286;7260.6774858;3;2;1;464;58;NA;NA;NA
3;8;2022;18663;2;7;2;1;200;5;2;3;2;3;3;NA;NA;4;1;"V0822";20;111;1;11;8;2022;7;1;5;18;NA;1;3;1;2;NA;1;2;2;2;2;2;5704.6242596;17113.872779;3;2;7;550;79;NA;NA;NA
3;7;2022;18685;2;4;2;1;120;3;4;1;1;3;1;1;2;2;1;"V0722";7;10;1;22;7;2022;1;1;5;12;NA;2;3;1;1;NA;1;2;2;1;2;2;2973.9302339;8921.7907017;3;4;1;65;65;1;2;2
3;4;2022;18689;1;4;2;1;90;3;3;1;4;3;1;NA;NA;2;1;"V0422";12;58;1;23;4;2022;3;1;2;1;NA;1;1;1;1;1;2;2;2;1;2;2;3149.8221748;9449.4665243;2;4;1;175;58;NA;NA;NA
3;4;2022;18715;2;5;1;1;30;1;3;1;1;3;1;1;2;3;1;"V0422";10;55;1;23;4;2022;3;1;6;1;NA;2;2;2;2;2;2;2;2;1;2;2;2747.2719185;8241.8157555;2;1;1;440;147;NA;NA;NA
3;7;2022;18718;1;5;2;1;130;4;2;1;2;3;1;1;2;6;1;"V0722";16;74;1;1;7;2022;7;1;3;4;NA;2;2;1;2;2;2;1;2;2;2;2;2490.5012624;7471.5037872;3;4;7;663;95;NA;NA;NA
3;4;2022;18723;2;8;2;1;40;2;3;3;NA;NA;3;NA;NA;NA;1;"V0422";10;54;1;11;4;2022;6;1;8;7;NA;3;3;1;NA;NA;2;2;1;1;1;2;842.4953627;2527.486088;2;2;7;270;45;NA;NA;NA
3;4;2022;18733;1;7;2;1;10;1;4;3;1;3;4;NA;NA;2;1;"V0422";8;38;1;13;4;2022;11;1;5;14;NA;3;3;1;NA;NA;2;2;2;1;2;2;2093.1292232;6279.3876697;2;2;7;290;26;NA;NA;NA
3;8;2022;18759;1;3;1;1;30;1;4;1;1;3;1;1;2;2;1;"V0822";8;99;1;10;8;2022;14;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;4991.6858892;14975.057668;3;3;7;364;26;NA;NA;NA
3;8;2022;18777;2;7;4;1;90;3;3;3;1;2;4;NA;NA;3;1;"V0822";1;1;1;10;7;2022;40;1;5;13;NA;3;3;2;NA;NA;2;2;1;2;2;2;1363.7194916;4091.1584748;3;1;7;755;19;NA;NA;NA
3;6;2022;18801;1;8;2;1;30;1;2;3;4;3;4;NA;NA;5;1;"V0622";7;10;1;15;6;2022;10;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;2;2;6827.6189576;20482.856873;2;2;7;750;75;NA;NA;NA
3;8;2022;18808;1;3;2;2;30;1;4;1;1;3;1;1;1;2;1;"V0822";127;NA;2;4;8;2022;10;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;10213.702445;30641.107334;3;2;NA;185;19;NA;NA;NA
3;9;2022;18827;2;1;1;1;200;5;1;NA;NA;NA;NA;NA;NA;NA;1;"V0922";20;95;1;2;9;2022;1;1;5;18;NA;1;3;1;1;NA;1;2;2;1;1;2;1695.5694515;5086.7083546;3;4;7;120;120;NA;NA;NA
3;7;2022;18874;2;7;2;2;100;3;2;3;2;3;4;NA;NA;4;1;"V0722";167;NA;2;2;7;2022;14;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;2101.0221278;6303.0663833;3;1;NA;700;50;NA;NA;NA
3;1;2022;18890;2;4;2;2;30;1;2;1;2;3;1;2;2;6;1;"V0122";200;NA;2;4;1;2022;8;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;9281.9436985;27845.831095;1;3;NA;267;33;NA;NA;NA
3;8;2022;18919;1;7;1;1;90;3;3;1;4;3;1;NA;NA;2;1;"V0822";172;NA;2;2;8;2022;28;1;5;12;NA;3;3;1;NA;NA;1;2;2;2;2;2;2069.5047902;6208.5143706;3;4;7;813;29;NA;NA;NA
3;10;2022;18942;2;2;1;1;130;4;4;2;1;3;3;NA;NA;3;1;"L1022";5;23;1;7;10;2022;6;NA;2;12;3;1;1;2;1;1;NA;NA;NA;NA;NA;NA;2656.9774249;7970.9322746;4;1;NA;325;54;NA;NA;NA
3;10;2022;18942;2;2;1;1;130;4;4;2;1;3;3;NA;NA;3;2;"L1022";1;1;1;28;10;2022;3;NA;2;14;3;3;1;2;NA;1;NA;NA;NA;NA;NA;NA;2656.9774249;7970.9322746;4;1;NA;170;57;NA;NA;NA
3;10;2022;18942;2;2;1;1;130;4;4;2;1;3;3;NA;NA;3;3;"V1022";19;87;1;17;10;2022;3;1;1;18;NA;1;1;2;1;1;1;2;2;1;2;2;2656.9774249;7970.9322746;4;1;1;242;81;NA;NA;NA
3;9;2022;18954;2;5;1;1;30;1;2;3;NA;NA;3;NA;NA;NA;1;"V0922";8;99;1;12;9;2022;5;1;6;1;NA;4;4;2;NA;NA;1;2;2;2;2;2;5555.762717;16667.288151;3;1;7;450;90;NA;NA;NA
3;9;2022;18975;2;5;3;1;120;3;3;1;1;3;1;2;2;4;1;"V0922";10;54;1;23;9;2022;2;1;5;1;NA;1;3;1;1;NA;2;2;2;1;2;2;4138.316218;12414.948654;3;2;7;180;90;NA;NA;NA
3;3;2022;18981;1;5;2;1;80;2;4;1;3;2;1;NA;NA;1;1;"V0322";4;22;1;12;3;2022;3;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;2;2;3527.2594087;10581.778226;1;2;5;217;72;NA;NA;NA
3;6;2022;18985;2;6;3;1;10;1;3;1;4;3;2;NA;NA;2;1;"L0622";3;15;1;20;6;2022;1;NA;2;1;6;1;1;2;1;1;NA;NA;NA;NA;NA;NA;3437.5182274;10312.554682;2;1;NA;220;220;NA;NA;NA
3;12;2022;19010;1;6;2;1;120;3;4;1;3;3;1;NA;NA;2;1;"V1222";4;21;1;7;12;2022;3;1;5;1;NA;1;3;1;2;NA;2;2;1;1;2;2;3378.489108;10135.467324;4;4;5;476;159;NA;NA;NA
3;8;2022;19039;2;7;2;1;30;1;3;3;NA;NA;4;NA;NA;NA;1;"V0822";6;31;1;16;8;2022;7;2;2;18;NA;1;1;1;2;1;NA;NA;NA;NA;NA;NA;7822.9511412;23468.853424;3;2;NA;681;97;NA;NA;NA
3;7;2022;19054;1;1;1;1;50;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0722";235;NA;2;12;7;2022;4;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;686.4718155;2059.4154464;3;2;NA;120;30;NA;NA;NA
3;1;2022;19083;2;5;2;1;90;3;3;1;4;3;1;NA;NA;4;1;"V0122";9;46;1;5;1;2022;2;1;5;1;NA;2;3;1;1;NA;2;2;2;2;1;1;3372.3660437;10117.098131;1;3;7;280;140;1;2;2
3;10;2022;19118;1;7;2;1;110;3;4;3;1;3;4;NA;NA;2;1;"V1022";126;NA;2;5;10;2022;7;2;2;1;NA;1;1;1;1;1;NA;NA;NA;NA;NA;NA;1783.5111416;5350.5334249;4;2;NA;570;81;NA;NA;NA
3;12;2022;19156;2;5;1;1;30;1;3;1;1;3;1;1;2;3;1;"V1222";4;21;1;17;12;2022;2;1;5;1;NA;1;3;1;1;NA;2;2;1;1;2;2;5707.2946476;17121.883943;4;2;7;350;175;NA;NA;NA
3;3;2022;19175;1;5;2;2;190;5;2;1;1;3;1;2;2;4;1;"V0322";600;NA;2;21;2;2022;19;2;1;14;NA;3;2;2;NA;1;NA;NA;NA;NA;NA;NA;9908.6053355;29725.816006;1;1;NA;1870;98;NA;NA;NA
3;12;2022;19185;2;3;1;1;80;2;3;1;2;3;1;2;2;4;1;"V1222";5;27;1;24;12;2022;3;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;3164.9710496;9494.9131488;4;2;NA;82;27;NA;NA;NA
3;7;2022;19200;1;1;1;1;40;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0722";126;NA;2;6;7;2022;7;1;5;18;NA;1;3;1;1;NA;1;2;2;1;2;2;793.8776753;2381.6330258;3;4;7;558;80;NA;NA;NA
3;6;2022;19217;2;8;2;1;10;1;2;3;1;3;4;NA;NA;4;1;"V0622";138;NA;2;18;6;2022;8;1;1;1;NA;1;1;1;1;1;2;2;2;1;2;2;8259.7063549;24779.119065;2;2;1;1000;125;NA;NA;NA
3;8;2022;19233;1;6;2;1;90;3;3;1;2;2;1;1;2;5;1;"V0822";8;36;1;20;8;2022;4;1;5;1;NA;2;3;1;1;NA;2;2;1;1;2;2;1798.9865164;5396.9595492;3;2;7;380;95;2;2;1
3;7;2022;19267;1;4;2;1;30;1;3;1;4;3;1;NA;NA;4;1;"V0722";11;109;1;15;7;2022;15;1;5;12;NA;1;3;1;1;NA;1;2;2;2;2;2;3535.3539757;10606.061927;3;4;7;763;51;NA;NA;NA
3;8;2022;19282;1;5;1;1;80;2;2;1;4;3;1;NA;NA;4;1;"V0822";7;11;1;14;8;2022;14;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;4994.6339432;14983.90183;3;3;7;206;15;NA;NA;NA
3;12;2022;19291;2;4;2;1;10;1;4;1;4;3;1;NA;NA;4;1;"V1222";3;97;1;27;12;2022;4;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;2;2;2647.3035235;7941.9105705;4;3;5;143;36;NA;NA;NA
3;6;2022;19315;2;3;1;1;90;3;3;1;2;3;1;2;1;4;1;"V0622";500;NA;2;21;6;2022;4;2;1;1;NA;2;2;2;1;1;NA;NA;NA;NA;NA;NA;1964.5487921;5893.6463764;2;1;NA;600;150;1;2;2
3;12;2022;19321;2;8;2;1;50;2;1;3;2;3;4;NA;NA;6;1;"V1222";5;25;1;23;12;2022;7;1;5;13;NA;3;3;1;NA;NA;2;2;2;1;2;2;1064.0236673;3192.0710019;4;2;7;150;21;NA;NA;NA
3;9;2022;19324;1;6;1;1;50;2;3;1;4;3;1;NA;NA;1;1;"V0922";600;NA;2;28;8;2022;6;1;1;1;NA;2;2;1;2;2;1;2;2;2;2;2;723.0001517;2169.0004552;3;2;7;3800;633;NA;NA;NA
3;9;2022;19330;1;2;1;1;100;3;2;3;NA;NA;3;NA;NA;NA;1;"V0922";500;NA;2;11;8;2022;30;2;3;14;NA;3;2;1;NA;2;NA;NA;NA;NA;NA;NA;1202.0027387;3606.0082161;3;3;NA;1167;39;NA;NA;NA
3;1;2022;19359;1;5;2;1;120;3;2;1;1;3;1;1;2;4;1;"V0122";11;43;1;22;1;2022;2;1;5;14;NA;3;3;1;NA;NA;2;2;1;2;2;2;4128.504774;12385.514322;1;4;7;35;18;NA;NA;NA
3;10;2022;19362;2;6;2;1;30;1;3;1;1;3;1;1;2;2;1;"V1022";20;90;1;10;10;2022;6;1;1;13;NA;3;4;1;NA;NA;1;2;2;2;2;1;2397.3166529;7191.9499586;4;2;7;265;44;NA;NA;NA
3;6;2022;19374;1;1;1;1;80;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0622";8;99;1;25;6;2022;3;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;1932.5686033;5797.70581;2;4;7;33;11;NA;NA;NA
3;8;2022;19382;1;3;1;1;180;4;4;1;3;3;1;NA;NA;2;1;"V0822";166;NA;2;1;8;2022;4;1;1;1;NA;2;1;2;1;1;1;2;2;2;2;2;2953.2587345;8859.7762034;3;1;7;760;190;1;2;2
3;6;2022;19397;1;6;2;1;80;2;2;3;2;3;4;NA;NA;5;1;"V0622";8;39;1;17;6;2022;2;1;5;1;NA;1;3;1;1;NA;1;2;2;2;2;2;4691.3260143;14073.978043;2;2;7;149;75;NA;NA;NA
3;9;2022;19408;1;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0922";5;27;1;1;9;2022;7;1;5;12;NA;1;3;1;2;NA;2;1;1;1;1;1;6001.8778699;18005.63361;3;4;7;275;39;NA;NA;NA
3;6;2022;19412;2;6;2;1;90;3;3;1;4;2;1;NA;NA;5;1;"V0622";125;NA;2;28;6;2022;2;1;5;7;NA;3;3;1;NA;NA;1;2;2;2;2;2;3190.2889794;9570.8669382;2;2;2;301;151;NA;NA;NA
3;8;2022;19439;1;1;1;1;40;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0822";8;99;1;1;8;2022;7;1;5;1;NA;2;3;1;1;NA;1;2;2;1;2;2;1272.3139181;3816.9417544;3;3;7;767;110;2;2;1
3;6;2022;19484;1;6;2;1;100;3;4;1;1;2;1;1;2;3;1;"V0622";11;42;1;26;6;2022;1;1;5;1;NA;1;3;1;3;NA;2;2;2;1;2;2;1351.7195907;4055.1587721;2;2;1;75;75;NA;NA;NA
3;5;2022;19489;1;1;1;1;180;4;1;NA;NA;NA;NA;NA;NA;NA;1;"V0522";12;58;1;13;5;2022;3;2;1;18;NA;1;1;1;1;1;NA;NA;NA;NA;NA;NA;2179.2632629;6537.7897888;2;4;NA;231;77;NA;NA;NA
3;11;2022;19491;1;6;4;1;200;5;3;1;1;3;1;1;2;2;1;"V1122";20;91;1;5;11;2022;1;1;5;18;NA;1;3;2;2;NA;2;2;1;2;1;2;4369.057263;13107.171789;4;1;6;138;138;NA;NA;NA
3;7;2022;19499;2;7;2;1;130;4;4;1;3;3;1;NA;NA;2;1;"V0722";7;10;1;10;7;2022;3;1;4;1;NA;1;1;1;1;1;1;2;2;2;2;2;921.0162703;2763.0488109;3;2;2;420;140;NA;NA;NA
3;4;2022;19518;2;7;2;1;30;1;2;3;1;2;4;NA;NA;3;1;"V0422";2;7;1;28;4;2022;2;1;5;1;NA;4;3;1;NA;NA;2;2;1;2;1;2;4533.3057064;13599.917119;2;2;2;155;78;NA;NA;NA
3;1;2022;19534;1;1;1;1;110;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0122";600;NA;2;20;12;2021;18;2;1;14;NA;3;2;1;NA;2;NA;NA;NA;NA;NA;NA;3167.3735202;9502.1205606;1;3;NA;1066;59;NA;NA;NA
3;7;2022;19576;1;6;3;1;150;4;4;1;3;2;1;NA;NA;1;1;"L0722";12;58;1;8;7;2022;2;NA;5;1;3;1;3;2;1;NA;NA;NA;NA;NA;NA;NA;3075.3179757;9225.953927;3;1;NA;290;145;NA;NA;NA
3;4;2022;19578;2;5;3;1;10;1;3;1;1;3;1;1;2;3;1;"L0422";12;58;1;28;4;2022;2;NA;2;1;1;1;1;2;1;1;NA;NA;NA;NA;NA;NA;3254.9375109;9764.8125326;2;1;NA;267;134;NA;NA;NA
3;4;2022;19578;2;5;3;1;10;1;3;1;1;3;1;1;2;3;2;"L0422";19;82;1;7;4;2022;2;NA;1;1;1;1;1;2;1;1;NA;NA;NA;NA;NA;NA;3254.9375109;9764.8125326;2;1;NA;373;187;NA;NA;NA
3;4;2022;19578;2;5;3;1;10;1;3;1;1;3;1;1;2;3;3;"V0422";125;NA;2;22;4;2022;3;1;5;14;NA;3;3;2;NA;NA;1;2;2;2;2;2;3254.9375109;9764.8125326;2;1;7;130;43;NA;NA;NA
3;7;2022;19585;2;2;1;1;60;2;3;3;NA;NA;3;NA;NA;NA;1;"V0722";3;15;1;13;7;2022;1;1;2;18;NA;1;1;1;1;2;2;2;2;1;2;2;3447.7416807;10343.225042;3;2;7;250;250;NA;NA;NA
3;5;2022;19595;2;2;1;1;10;1;3;1;2;3;1;1;1;3;1;"V0522";7;10;1;21;5;2022;1;1;5;12;NA;1;3;1;1;NA;1;2;2;2;2;2;2055.8635287;6167.590586;2;2;7;140;140;NA;NA;NA
3;2;2022;19611;2;3;1;1;30;1;4;1;3;3;1;NA;NA;2;1;"L0222";125;NA;2;14;2;2022;1;NA;1;1;1;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;3791.1082707;11373.324812;1;1;NA;156;156;NA;NA;NA
3;1;2022;19619;2;7;3;1;10;1;2;3;4;3;4;NA;NA;4;1;"V0122";7;9;1;14;1;2022;2;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;4289.400859;12868.202577;1;1;NA;93;47;NA;NA;NA
3;12;2022;19621;1;1;1;1;150;4;1;NA;NA;NA;NA;NA;NA;NA;1;"V1222";1;1;1;6;12;2022;3;1;1;1;NA;1;2;1;1;1;2;2;2;1;2;2;3797.1430564;11391.429169;4;4;7;200;67;NA;NA;NA
3;8;2022;19623;2;5;2;1;50;2;3;1;2;2;1;1;2;5;1;"V0822";138;NA;2;7;8;2022;10;1;8;7;NA;3;3;1;NA;NA;1;2;2;1;2;2;3763.6755142;11291.026543;3;4;2;426;43;NA;NA;NA
3;7;2022;19628;1;1;1;1;120;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0722";8;99;1;10;7;2022;1;1;5;1;NA;1;3;1;2;NA;1;2;2;2;2;2;7282.6221954;21847.866586;3;4;7;265;265;NA;NA;NA
3;10;2022;19642;2;7;4;1;120;3;3;3;1;3;4;NA;NA;2;1;"V1022";13;67;1;28;10;2022;1;1;5;14;NA;3;3;2;NA;NA;1;2;2;2;2;2;5184.206379;15552.619137;4;1;7;90;90;NA;NA;NA
3;6;2022;19651;2;5;2;1;70;1;4;1;1;3;1;1;2;3;1;"V0622";15;61;1;2;6;2022;3;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;3100.6186024;9301.8558072;2;3;NA;136;45;NA;NA;NA
3;7;2022;19665;1;1;1;1;90;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0722";9;53;1;1;7;2022;9;1;5;1;NA;1;3;1;1;NA;1;2;2;2;2;2;2488.5745012;7465.7235035;3;3;7;706;78;NA;NA;NA
3;8;2022;19674;2;2;1;1;80;2;3;3;NA;NA;3;NA;NA;NA;1;"V0822";200;NA;2;4;8;2022;14;2;6;14;NA;3;1;1;NA;2;NA;NA;NA;NA;NA;NA;6862.3203389;20586.961017;3;4;NA;275;20;NA;NA;NA
3;4;2022;19690;1;2;1;1;120;3;2;3;NA;NA;3;NA;NA;NA;1;"V0422";15;65;1;26;4;2022;3;1;6;1;NA;2;2;2;2;2;1;2;2;1;2;2;6468.4800104;19405.440031;2;1;1;300;100;NA;NA;NA
3;7;2022;19706;2;2;1;1;60;2;2;3;NA;NA;3;NA;NA;NA;1;"V0722";121;NA;2;1;7;2022;2;1;5;1;NA;2;3;1;1;NA;2;2;2;1;2;2;3812.6788886;11438.036666;3;3;1;210;105;1;2;2
3;7;2022;19706;2;2;1;1;60;2;2;3;NA;NA;3;NA;NA;NA;2;"V0722";128;NA;2;19;7;2022;12;1;1;3;NA;1;1;2;1;3;2;2;2;1;2;2;3812.6788886;11438.036666;3;1;4;1205;100;NA;NA;NA
3;7;2022;19741;2;1;1;1;120;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0722";8;99;1;10;7;2022;1;1;5;1;NA;1;3;1;2;NA;1;2;2;2;2;2;7282.6221954;21847.866586;3;4;7;265;265;NA;NA;NA
3;5;2022;19749;1;5;2;1;40;2;3;1;1;3;1;1;2;5;1;"V0522";8;40;1;28;5;2022;3;1;5;1;NA;2;3;1;1;NA;1;2;2;2;2;2;1480.467766;4441.403298;2;4;7;188;63;1;2;2
3;3;2022;19756;2;7;2;1;80;2;1;3;2;3;4;NA;NA;6;1;"V0322";8;37;1;5;3;2022;1;2;5;13;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;2717.4801604;8152.4404813;1;2;NA;21;21;NA;NA;NA
3;7;2022;19774;2;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0722";8;99;1;1;7;2022;3;1;5;1;NA;1;3;1;2;NA;1;2;2;2;2;2;3079.2299847;9237.6899541;3;4;7;239;80;NA;NA;NA
3;7;2022;19786;2;5;1;1;200;5;3;3;1;3;3;NA;NA;3;1;"V0722";8;37;1;16;7;2022;5;1;1;12;NA;2;1;1;1;1;2;2;2;1;2;2;9663.7858253;28991.357476;3;2;7;1000;200;1;2;2
3;12;2022;19791;1;7;2;1;180;4;3;3;1;3;4;NA;NA;2;1;"V1222";16;72;1;3;12;2022;6;2;2;14;NA;3;1;1;NA;2;NA;NA;NA;NA;NA;NA;1777.9091321;5333.7273963;4;2;NA;125;21;NA;NA;NA
